ID,Title,IsDairyFree,Ready_In_Minutes,Source_URL,cleaned_instructions,total_steps,cleaned_ingredients,total_ingredients,equipment_detected,equipment_complexity,zscore_steps,zscore_ingredients,zscore_equipment,zscore_ready_in_minutes,complexity_score,ingredients_wo_measure,cluster_id,cuisine,recipe_text,complexity_normalized
660306,Slow Cooker: Pork and Garbanzo Beans,TRUE,45,https://www.foodista.com/recipe/6BFKWQ7C/slow-cooker-pork-and-garbanzo-beans,"slow cooker layer order pork, garbanzo beans, onion, pour water all. mix spices together sprinkle pork beans. cover. set low cook approximately 6 hours. beans tender creamy. pork fall easily bone. pork either shredded cubed preference. 3serving suggestion scoop 1 cup beans broth soup bowl. top shredded pork. add 14 avocado sliced, top chopped fresh cilantro.notes1 beans need soaked adding slow cooker. perfectly soft creamy without presoaking.2 substitute water 2 cups water 1 bottle good quality dark beer like negra modelo. also substitute water chicken stock pork stock. substitutions add extra dimension flavor.3 want shred pork, easiest pork hot. use two forks pull pork apart shred. want slice pork like sandwiches best pork cold. let pork rest refrigerator several hours night. slice serrated knife sharp chef knife.",20,"2.0 tsp cinnamon, 1.0 tbsp cumin, 16.0 oz garbanzo beans *1, 2.0 tsp ground pepper, 1.0 small onion, 3.0 lb pork roast, 2.0 tsp salt, 4.0 cups water *2",8,"['slow cooker', 'chef knife']",2,0.693663961,-0.716991345,0.181067042,-0.147310458,0.173656382,"["" cinnamon"", "" cumin"", "" garbanzo beans *"", "" ground "", "" onion"", "" pork roast"", "" "", ""  *""]",1,Tex-Mex and Southwestern,"Slow Cooker: Pork and Garbanzo Beans 2.0 tsp cinnamon, 1.0 tbsp cumin, 16.0 oz garbanzo beans *1, 2.0 tsp ground pepper, 1.0 small onion, 3.0 lb pork roast, 2.0 tsp salt, 4.0 cups water *2",3
756814,Powerhouse Almond Matcha Superfood Smoothie,TRUE,10,https://www.foodista.com/blog/2015/05/17/powehouse-almond-matcha-superfood-smoothie,combine ingredients blender. blend high smooth. serve immediately.,3,"2.0 tablespoons natural almond butter, 1.5 cups almond milk, 1.0 medium banana, 2.0 teaspoons chia seeds, 1.0 cup baby kale, 0.5 cup mango pieces, 1.0 tablespoon matcha tea powder, 0.75 cup pineapple, 0.5 teaspoon vanilla extract",9,['blender'],1,-0.942314955,-0.471853988,-0.595575892,-0.710656662,-0.721035213,"["" natural almond butter"", "" almond milk"", "" banana"", "" chia seeds"", "" baby kale"", "" mango pieces"", "" matcha tea powder"", "" pineapple"", "" vanilla extract""]",6,Indian and Global Fusion,"Powerhouse Almond Matcha Superfood Smoothie 2.0 tablespoons natural almond butter, 1.5 cups almond milk, 1.0 medium banana, 2.0 teaspoons chia seeds, 1.0 cup baby kale, 0.5 cup mango pieces, 1.0 tablespoon matcha tea powder, 0.75 cup pineapple, 0.5 teaspoon vanilla extract",1
715769,Broccolini Quinoa Pilaf,TRUE,30,https://pickfreshfoods.com/broccolini-quinoa-pilaf/,"large pan lid heat olive oil medium high heat. add onions cook 1 minute. add garlic cook onions translucent garlic fragrant. add quinoa pan, stir combine. slowly add broth bring boil.cover reduce heat low, cook 15 minutes.in last 23 minutes cooking add broccolini top quinoa stir cover.uncover toss broccolini quinoa together.season taste salt pepper. add walnuts serve hot.",10,"1.0 bunch broccolini, 1.0 garlic clove, 1.0 tbsp olive oil, 0.5 cup onion, 1.0 cup quinoa, 2.0 cups vegetable broth, 2.0 oz walnuts",7,['pan'],1,-0.268676578,-0.962128702,-0.595575892,-0.388744545,-0.517443594,"[""bunch broccolini"", ""garlic clove"", "" olive oil"", "" onion"", "" quinoa"", "" vegetable broth"", "" walnuts""]",2,Italian/Mediterranean,"Broccolini Quinoa Pilaf 1.0 bunch broccolini, 1.0 garlic clove, 1.0 tbsp olive oil, 0.5 cup onion, 1.0 cup quinoa, 2.0 cups vegetable broth, 2.0 oz walnuts",2
642129,Easy To Make Spring Rolls,TRUE,45,https://www.foodista.com/recipe/B5HHJWNP/easy-to-make-spring-rolls,"ingredients ready assembly. large bowl filled water, dip wrapper water. rice wrapper begin soften cue remove water lay flat. place 2 shrimp halves row across center top basil, mint, cilantro lettuce. leave 1 2 inches uncovered side. fold uncovered sides inward, tightly roll wrapper, beginning end lettuce. repeat remaining wrappers ingredients. cut serve room temperature dipping sauce.the culinary chases note rice wrapper fussy handle let soak long. usually give couple swishes water remove. may feel slightly stiff time ready roll up, wrapper become pliable. typical spring roll contains cooked rice vermicelli, slivers cooked pork julienned carrots use whatever suits fancy. enjoy",12,"0.5 cup use regular basil, 1.0 small head boston lettuce, 1.0 small chili pepper, 0.25 cup fish sauce, 0.5 cup coriander leaves, 1.0 clove garlic, 2.0 tablespoons lime juice, 0.5 cup mint leaves, 4.0 servings bell pepper, 0.25 cup rice vinegar, 8.0 large shrimp, 8.0 8-inch spring roll wrappers, 1.0 tablespoon sugar, 0.25 cup water, 4.0 servings nuoc cham, 4.0 servings nuoc cham",16,[],0,-0.07620847,1.244107512,-1.372218826,-0.147310458,-0.208058579,"["" use regular basil"", "" head boston lettuce"", "" chili "", "" fish sauce"", "" coriander leaves"", ""clove garlic"", "" lime juice"", "" mint leaves"", "" bell "", "" rice vinegar"", "" shrimp"", ""-inch spring roll wrappers"", "" sugar"", "" "", "" nuoc cham"", "" nuoc cham""]",3,Latin American/Mexican,"Easy To Make Spring Rolls 0.5 cup use regular basil, 1.0 small head boston lettuce, 1.0 small chili pepper, 0.25 cup fish sauce, 0.5 cup coriander leaves, 1.0 clove garlic, 2.0 tablespoons lime juice, 0.5 cup mint leaves, 4.0 servings bell pepper, 0.25 cup rice vinegar, 8.0 large shrimp, 8.0 8-inch spring roll wrappers, 1.0 tablespoon sugar, 0.25 cup water, 4.0 servings nuoc cham, 4.0 servings nuoc cham",2
646738,Herbivoracious' White Bean and Kale Soup,TRUE,45,https://www.foodista.com/recipe/YX5XP75N/herbivoracious-white-bean-and-kale-soup,"pressure cooker method pressure cooker base, without pressure, heat olive oil mediumhigh heat. saut onion, garlic, carrot, 1 teaspoon salt onion translucent, 4 minutes. add bay leaves, rosemary, choices parmesan rind, dried porcini, broth powder. add dry beans water. bring high pressure cook 40 minutes, allow pressure release naturally. open lid. remove bay leaves parmesan rind, using. add kale lemon juice simmer 10 minutes, kale tender. taste adjust seasoning, serve, garnished generous drizzle extravirgin olive oil. stovetop method cover beans several inches water soak overnight. drain beans place large saucepan. cover water least 2 inches bring boil. reduce heat simmer beans tender, 1 12 2 hours. drain beans, reserving bean broth. large saucepan, heat olive oil mediumhigh heat. saut onion, garlic, carrot, 1 teaspoon salt onion translucent, 4 minutes. add 4 cups bean broth, bay leaves, rosemary, choice parmesan rind, dried porcini, broth powder. bring simmer cook 30 minutes. remove bay leaves parmesan rind, using. add beans, kale, lemon juice simmer 10 minutes, kale tender. taste adjust seasoning, serve, garnished generous drizzle extravirgin olive oil.",21,"0.25 cup olive oil, 1.0 medium onion, 1.0 head garlic, 1.0 carrot, 1.0 teaspoon kosher salt, 2.0 bay leaves, 1.0 teaspoon rosemary leaves, 1.0 following: parmesan rind, 2.0 cups navy, 7.0 cups water, 1.0 bunch dinosaur kale, 1.0 juice lemon",12,"['pressure cooker', 'saucepan', 'pressure cooker']",3,0.789898015,0.263558083,0.957709977,-0.147310458,0.64125277,"["" olive oil"", "" onion"", ""head garlic"", ""carrot"", "" kosher "", ""bay leaves"", "" rosemary leaves"", ""following: parmesan rind"", "" navy"", "" "", ""bunch dinosaur kale"", ""juice lemon""]",5,Italian/Mediterranean,"Herbivoracious' White Bean and Kale Soup 0.25 cup olive oil, 1.0 medium onion, 1.0 head garlic, 1.0 carrot, 1.0 teaspoon kosher salt, 2.0 bay leaves, 1.0 teaspoon rosemary leaves, 1.0 following: parmesan rind, 2.0 cups navy, 7.0 cups water, 1.0 bunch dinosaur kale, 1.0 juice lemon",4
663559,Tomato and lentil soup,TRUE,45,https://www.foodista.com/recipe/5V4PTMT2/tomato-and-lentil-soup,"saut onion garlic olive oil 5 minutes. add carrot, saut another 2 minutes. add tomatoes, bay leaf water, stir bring boil. stir lentils, season salt cook 5 minutes. serving sprinkle chopped parsley.",5,"2.0 tbs olive oil, 1.0 onion, 2.0 cloves garlic, 3.0 carrots, 480.0 g tomatoes, 1.0 bay leaf, 1.3 l water, 250.0 g lentils, 0.25 tsp salt, 1.0 bunch parsley",10,[],0,-0.749846848,-0.226716631,-1.372218826,-0.147310458,-0.771678759,"["" olive oil"", ""onion"", ""cloves garlic"", ""carrots"", "" tomatoes"", ""bay leaf"", ""l "", "" lentils"", "" "", ""bunch parsley""]",2,Italian/Mediterranean,"Tomato and lentil soup 2.0 tbs olive oil, 1.0 onion, 2.0 cloves garlic, 3.0 carrots, 480.0 g tomatoes, 1.0 bay leaf, 1.3 l water, 250.0 g lentils, 0.25 tsp salt, 1.0 bunch parsley",1
662670,Swiss Chard Wraps,TRUE,45,https://www.foodista.com/recipe/LHXZRNVW/swiss-chard-wraps,"chop stems swiss chard point meets leaf. could stem swiss chard entirely. like leaving bit stem leaves give better structure wraps. chop cauliflower small pieces pulse food processor looks like rice. usually pulse cauliflower florets stalk together. place olive oil saut pan mediumhigh heat. pan hot, add garlic let fry minute two, garlic starts brown. add pulsed cauliflower rice cook 23 minutes. cauliflower turn vibrant yelloworange color cooked. add pinch salt chopped basil cauliflower stir. spiralize zucchini blade b create zucchini noodles. spiralizer, create zucchini ribbons vegetable peeler. assemble wraps, place large leaf flat down. add bit sauted cauliflower, zucchini noodles, red pepper, avocado along swiss chard stalk. drizzle bit vinaigrette top vegetables wrap everything up. enjoy wraps side favorite protein feel free dip wraps sauce. wraps best consumed freshly made. refrigerate leftovers airtight container.",18,"6.0 large swiss chard leaves, 1.0 small head orange cauliflower, 1.5 tbs olive oil, 3.0 cloves garlic, 1.0 pinch salt, 1.0 sprig basil, 1.0 medium zucchini, 1.0 large bell pepper, 1.0 medium avocado, 3.0 tbs trader joe's spicy peanut vinaigrette",10,"['pan', 'food processor']",2,0.501195853,-0.226716631,0.181067042,-0.147310458,0.194724082,"["" swiss chard leaves"", "" head orange cauliflower"", "" olive oil"", ""cloves garlic"", "" "", ""sprig basil"", "" zucchini"", "" bell "", "" avocado"", "" trader joe's spicy peanut vinaigrette""]",2,Italian/Mediterranean,"Swiss Chard Wraps 6.0 large swiss chard leaves, 1.0 small head orange cauliflower, 1.5 tbs olive oil, 3.0 cloves garlic, 1.0 pinch salt, 1.0 sprig basil, 1.0 medium zucchini, 1.0 large bell pepper, 1.0 medium avocado, 3.0 tbs trader joe's spicy peanut vinaigrette",3
640062,Corn Avocado Salsa,TRUE,25,https://www.foodista.com/recipe/BDRS2JZG/corn-avocado-salsa,preheat oven 375 degrees. spread corn flat baking sheet.spray lightly olive oil spray.roast corn oven 810 minutes. careful brown much burn. remove heat allow cool.finely chop red pepper garlic mix bowl.peel coarsely chop avocado add bowl. add cooled corn. mix cumin vinegar blend well.,10,"1.0 avocado, 1.0 teaspoon balsamic vinegar, 1.0 teaspoon cumin, 0.75 cup corn, 1.0 clove garlic, 0.5 medium bell pepper",6,"['oven', 'baking sheet']",2,-0.268676578,-1.207266059,0.181067042,-0.469222574,-0.341525988,"[""avocado"", "" balsamic vinegar"", "" cumin"", "" corn"", ""clove garlic"", "" bell ""]",2,Italian/Mediterranean,"Corn Avocado Salsa 1.0 avocado, 1.0 teaspoon balsamic vinegar, 1.0 teaspoon cumin, 0.75 cup corn, 1.0 clove garlic, 0.5 medium bell pepper",2
715421,Cheesy Chicken Enchilada Quinoa Casserole,FALSE,30,https://www.pinkwhen.com/cheesy-chicken-enchilada-quinoa-casserole/,"get started, heat oven 350 prepare 8x8 baking dish cook quinoa according instructions havent already, boil shred chicken breast medium sized mixing bowl add 2 tbsp cilantro, 1 cup shredded cheese, quinoa, tomatoes chilis, black beans, half sweet corn, verde enchilada sauce, cumin, chili powder, white pepper, black pepper, salt taste , mix everything well, pour 8 x8 baking dish cover last cup cheese bake oven 15 minutes , remove oven allow cool 5 minutes top chopped roma tomato, chopped avocado, green onion tops, remaining 2 tsp cilantro , serve immediately ",30,"1.0 small avocado, 0.5 tsp pepper, 15.0 oz black beans, 10.0 oz canned tomatoes, 0.5 tsp chili powder, 1.0 cup quinoa, 0.5 tsp cumin, 10.0 oz verde enchilada sauce, 2.0 tbsp cilantro, 4.0 servings green onion tops, 1.0 roma tomato, 4.0 servings salt, 2.0 cups cheese, 1.0 chicken breast, 15.0 oz corn, 0.5 tsp pepper",16,"['oven', 'mixing bowl']",2,1.6560045,1.244107512,0.181067042,-0.388744545,0.92666896,"["" avocado"", "" "", "" black beans"", "" canned tomatoes"", "" chili powder"", "" quinoa"", "" cumin"", "" verde enchilada sauce"", "" cilantro"", "" green onion tops"", ""roma tomato"", "" "", "" cheese"", ""chicken breast"", "" corn"", "" ""]",1,Tex-Mex and Southwestern,"Cheesy Chicken Enchilada Quinoa Casserole 1.0 small avocado, 0.5 tsp pepper, 15.0 oz black beans, 10.0 oz canned tomatoes, 0.5 tsp chili powder, 1.0 cup quinoa, 0.5 tsp cumin, 10.0 oz verde enchilada sauce, 2.0 tbsp cilantro, 4.0 servings green onion tops, 1.0 roma tomato, 4.0 servings salt, 2.0 cups cheese, 1.0 chicken breast, 15.0 oz corn, 0.5 tsp pepper",5
648320,Jade Buddha Salmon Tartare,TRUE,45,https://www.foodista.com/recipe/7J3VXBX3/jade-buddha-salmon-tartare,"combine ingredients except lime juice vinegar. chill 30 minutes. add lime juice vinegar, adjust perfect, serve.",3,"12.0 ounces salmon, 2.0 tablespoons green onion, 1.0 tablespoon chives, 1.0 tablespoon cilantro, 1.0 tablespoon thai basil, 2.0 teaspoons ginger, 1.0 lime zest, 1.0 tablespoon lime juice, 1.0 teaspoon rice vinegar, 2.0 servings habanero sauce chile, 2.0 servings salt pepper, 2.0 servings olive oil coat",12,[],0,-0.942314955,0.263558083,-1.372218826,-0.147310458,-0.750611059,"["" salmon"", "" green onion"", "" chives"", "" cilantro"", "" thai basil"", "" ginger"", ""lime zest"", "" lime juice"", "" rice vinegar"", "" habanero sauce chile"", ""  "", "" olive oil coat""]",3,Latin American/Mexican,"Jade Buddha Salmon Tartare 12.0 ounces salmon, 2.0 tablespoons green onion, 1.0 tablespoon chives, 1.0 tablespoon cilantro, 1.0 tablespoon thai basil, 2.0 teaspoons ginger, 1.0 lime zest, 1.0 tablespoon lime juice, 1.0 teaspoon rice vinegar, 2.0 servings habanero sauce chile, 2.0 servings salt pepper, 2.0 servings olive oil coat",1
716432,Finger Foods: Frittata Muffins,FALSE,45,https://fullbellysisters.blogspot.com/2014/05/finger-foods-frittata-muffins.html,"preheat oven 350 degrees grease eight nine cups 12cup muffin tin , mix together chopped vegetables herbs spoon mixture greased muffin cups, veggies evenly distributed cup halfwayfilled , sprinkle cheese top veggies cup , take three eggs separate yolks whites place three yolks small bowl three whites medium bowl , add three whole eggs medium bowl containing whites , scramble yolks one tablespoon milk cream pour two muffins cups filled veggies cheese ,then scramble whites yolks bowl two tablespoons milkcream, add salt pepper ,pour six seven muffin cups containing vegetables cheese youd like, sprinkle additional cheese tops filled cup ,bake 20 minutes, eggs set youll see yolkonly frittatas much denser wont rise high ",26,"0.75 cup broccoli, 2.0 chives, 1.0 cream, 6.0 eggs, 0.33333334 cup orange pepper, 1.0 serving salt pepper, 0.5 cup cheddar cheese, 0.33333334 cup tomato",8,"['oven', 'muffin tin']",2,1.271068284,-0.716991345,0.181067042,-0.147310458,0.404618112,"["" broccoli"", ""chives"", ""cream"", ""eggs"", "" orange "", ""serving  "", "" cheddar cheese"", "" tomato""]",5,Italian/Mediterranean,"Finger Foods: Frittata Muffins 0.75 cup broccoli, 2.0 chives, 1.0 cream, 6.0 eggs, 0.33333334 cup orange pepper, 1.0 serving salt pepper, 0.5 cup cheddar cheese, 0.33333334 cup tomato",4
798400,Spicy Black-Eyed Pea Curry with Swiss Chard and Roasted Eggplant,TRUE,45,https://www.foodandspice.com/2016/08/spicy-black-eyed-pea-curry-with-swiss.html,"rinse blackeyed peas soak several inches water 6 hours overnight. drain rinse, transfer large saucepan cover fresh water. bring boil, reduce heat mediumlow, cover, simmer 40 60 minutes. take care overcook beans tender falling apart. drain set aside.to prepare eggplant, cut stem bottom edge cut half lengthwise. score flesh diagonal 1inch lines, turn score diagonal pattern. take care cut skin. sprinkle salt let sit 40 minutes. rinse squeeze excess water. brush eggplant oil transfer roasting pan. bake preheated 400 oven flesh appears collapsed wrinkly. remove heat let cool 10 minutes, season bit salt, remove flesh eggplant. much water, drain strainer. set aside. heat oil medium heat saucepan used cook blackeyed peas. hot, toss shallots chilies saut 2 3 minutes. add spices stir another minute, fragrant. add tomato, cook another minutes, add eggplant blackeyed peas, cook another minutes, stirring often. pour tablespoons water pan add handfuls chard time wilted. add water necessary. add lemon juice salt taste near end cooking time. remove heat, cover, let sit minutes serving.",23,"2.0 cups black-eyed peas, 2.0 teaspoons curry powder, 0.5 teaspoon garam masala, 1.0 large globe, 0.5 teaspoon ground coriander, 0.5 teaspoon ground cumin, 0.5 teaspoon ground mustard powder, 3.0 juice lemon, 2.0 teaspoons olive oil, 2.0 chilies, 1.0 teaspoon sea salt, 2.0 shallots, 1.0 bunch swiss chard, 1.0 medium tomato, 5.0 tablespoons water",15,"['oven', 'pan', 'saucepan', 'strainer', 'roasting pan']",5,0.982366122,0.998970155,2.510995845,-0.147310458,1.331308188,"["" black-eyed peas"", "" curry powder"", "" garam masala"", "" globe"", "" ground coriander"", "" ground cumin"", "" ground mustard powder"", ""juice lemon"", "" olive oil"", ""chilies"", "" sea "", ""shallots"", ""bunch swiss chard"", "" tomato"", "" ""]",6,Indian and Global Fusion,"Spicy Black-Eyed Pea Curry with Swiss Chard and Roasted Eggplant 2.0 cups black-eyed peas, 2.0 teaspoons curry powder, 0.5 teaspoon garam masala, 1.0 large globe, 0.5 teaspoon ground coriander, 0.5 teaspoon ground cumin, 0.5 teaspoon ground mustard powder, 3.0 juice lemon, 2.0 teaspoons olive oil, 2.0 chilies, 1.0 teaspoon sea salt, 2.0 shallots, 1.0 bunch swiss chard, 1.0 medium tomato, 5.0 tablespoons water",6
661925,Strawberry-Mango Quinoa Salad,FALSE,45,https://www.foodista.com/recipe/K2BYJP76/strawberry-mango-quinoa-salad,"prepare quinoa medium saucepan combine quinoa, water 14 t. salt. bring boil, reduce heat low, cover simmer liquid absorbed, 15 minutes. spread cooked quinoa baking sheet cool 20 minutes.in large bowl whisk together lime juice, zest, honey, sour cream olive oil. add cooled quinoa, strawberries, mango, cucumber mint. toss well combine season salt amp pepper. serve immediately.",8,"0.75 cup cucumber, 2.0 tablespoons mint, 1.0 honey, 2.0 lime juice, 0.5 lime zest, 0.5 mango, 0.25 c olive oil, 4.0 servings bell pepper, 1.0 c quinoa, 4.0 servings salt, 1.0 cream, 1.5 cups strawberries, 1.5 c water",13,"['saucepan', 'baking sheet', 'whisk']",3,-0.461144686,0.508695441,0.957709977,-0.147310458,0.189863161,"["" cucumber"", "" mint"", ""honey"", ""lime juice"", ""lime zest"", ""mango"", ""c olive oil"", "" bell "", ""c quinoa"", "" "", ""cream"", "" strawberries"", ""c ""]",3,Latin American/Mexican,"Strawberry-Mango Quinoa Salad 0.75 cup cucumber, 2.0 tablespoons mint, 1.0 honey, 2.0 lime juice, 0.5 lime zest, 0.5 mango, 0.25 c olive oil, 4.0 servings bell pepper, 1.0 c quinoa, 4.0 servings salt, 1.0 cream, 1.5 cups strawberries, 1.5 c water",3
636787,Caldo Verde - Portuguese Kale Soup,TRUE,45,https://www.foodista.com/recipe/7SDK7CGK/caldo-verde-portuguese-kale-soup,"chop onions, slice carrots smash garlic set aside , peel chop potatoes set aside bowl cold water , remove casing chorizo important step chorizo casing tough unforgiving make sausage link curl cooking process remove dont worry appearance , cut links lengthwise chop halfmoons , sautee separate pan nice browned dont put pot last minute, otherwise color chorizo leach soup turning weird red color , time prepare kale individual leaf, cut stem several ways , cut triangle leaf, fold leaf cut stem way rip halves leaves stem like little bit stem give crunch texture , tightly roll leaf bundle , run knife julienne leaf thin strips , dont worry perfect set aside kale , big pot, sautee onions, carrots garlic bit olive oil , vegetables start soften, add potatoes crushed red pepper flakes stir pot cook potatoes outer edges start turning clear , add 6 cups water 2 bouillion packets 4 cups broth 2 cups water pot bring boil let simmer potatoes cooked , wooden spoon, mash potatoes side pot almost chunks potatoes mashed leave chunks behind give soup wonderful hearty texture , time add kale looks like lot fill whole pot worry wilts pretty quickly , cook 5 minutes simmer stir chorizo sausage , serve hot room temperature latter favorite eat nice crusty loaf portuguese bread enjoy",60,"0.5 large onion, 3.0 carrots, 3.0 garlic cloves, 4.0 large potatoes, 2.0 chorizo links, 4.0 cups chicken stock 2 cups water, 1.0 bunch kale, 1.0 cup water 2 packets chicken boullion, 4.0 servings pepper flakes, 4.0 servings salt pepper",10,"['pan', 'pot']",2,4.543026116,-0.226716631,0.181067042,-0.147310458,1.811456187,"["" onion"", ""carrots"", ""garlic cloves"", "" potatoes"", ""chorizo links"", "" chicken stock  "", ""bunch kale"", ""  packets chicken boullion"", ""  flakes"", ""  ""]",4,European Comfort Foods,"Caldo Verde - Portuguese Kale Soup 0.5 large onion, 3.0 carrots, 3.0 garlic cloves, 4.0 large potatoes, 2.0 chorizo links, 4.0 cups chicken stock 2 cups water, 1.0 bunch kale, 1.0 cup water 2 packets chicken boullion, 4.0 servings pepper flakes, 4.0 servings salt pepper",7
716311,Mango Fried Rice,TRUE,45,https://www.afrolems.com/2015/05/02/mango-fried-rice/,"wash rice bring boil medium heat little water still going cook chicken stock.once rice slightly soft initial water dried up, reduce heat pour chicken stock cook till chicken stock absorbed dried up. chicken stock freshly made oil chicken rice need oil.increase heat stir chopped vegetables pepper. add seasoning cube.finally stir cubed mango serve warm protein choice. iu2019d say chicken itu2019s you.",7,"2.0 cups chicken stock, 2.0 servings seasoning cubes, 3.0 slices mango, 1.0 cup rice, 1.0 cup vegetables, 1.0 scotch bonnet pepper",6,[],0,-0.55737874,-1.207266059,-1.372218826,-0.147310458,-0.890801401,"["" chicken stock"", "" seasoning cubes"", ""slices mango"", "" rice"", "" vegetables"", ""scotch bonnet ""]",4,European Comfort Foods,"Mango Fried Rice 2.0 cups chicken stock, 2.0 servings seasoning cubes, 3.0 slices mango, 1.0 cup rice, 1.0 cup vegetables, 1.0 scotch bonnet pepper",1
157344,"Spicy Salad with Kidney Beans, Cheddar, and Nuts",FALSE,10,http://spoonacular.com/-1384191937003,"rinse drain kidney beans, cut sundried tomatoes, tear slice cheese small pieces. put mixed greens bowl top kidney beans, sundried tomatoes, cheddar cheese, nuts. mix together olive oil, balsamic vinegar, hot sauce small bowl. pour dressing salad. fast, easy, healthy one favorite lunches",4,"15.0 grams almonds, 0.5 avocado, 5.0 ml balsamic vinegar, 30.0 grams cheddar cheese, 113.0 grams kidney beans, 150.0 grams greens, 10.0 ml olive oil, 15.0 grams roasted cashews, 2.0 sundried tomatoes, 2.0 dashes tabasco",10,[],0,-0.846080902,-0.226716631,-1.372218826,-0.710656662,-0.866507001,"["" almonds"", ""avocado"", "" balsamic vinegar"", "" cheddar cheese"", "" kidney beans"", "" greens"", "" olive oil"", "" roasted cashews"", ""sundried tomatoes"", ""dashes tabasco""]",2,Italian/Mediterranean,"Spicy Salad with Kidney Beans, Cheddar, and Nuts 15.0 grams almonds, 0.5 avocado, 5.0 ml balsamic vinegar, 30.0 grams cheddar cheese, 113.0 grams kidney beans, 150.0 grams greens, 10.0 ml olive oil, 15.0 grams roasted cashews, 2.0 sundried tomatoes, 2.0 dashes tabasco",1
658509,Roasted Broccoli with Lemon and Garlic,TRUE,45,https://www.foodista.com/recipe/3Z8R4RGY/roasted-broccoli-with-lemon-and-garlic,"preheat oven 400 degrees fin large bowl, add broccoli florets, olive oil, salt, pepper garlic. spread broccoli even layer baking sheet. bake preheated oven broccoli tender enough pierce stems fork, 15 20 minutes. remove place bowl, toss lemon juice.",4,"5.0 cups broccoli florets, 2.0 teaspoons extra virgin olive oil, 1.0 clove garlic, 0.5 teaspoons ground pepper, 0.5 teaspoons lemon juice, 0.5 teaspoon salt",6,"['oven', 'baking sheet']",2,-0.846080902,-1.207266059,0.181067042,-0.147310458,-0.540296506,"["" broccoli florets"", ""  virgin olive oil"", ""clove garlic"", "" ground "", "" lemon juice"", "" ""]",5,Italian/Mediterranean,"Roasted Broccoli with Lemon and Garlic 5.0 cups broccoli florets, 2.0 teaspoons extra virgin olive oil, 1.0 clove garlic, 0.5 teaspoons ground pepper, 0.5 teaspoons lemon juice, 0.5 teaspoon salt",2
716195,Spicy Indian-Style Hummus,TRUE,45,https://www.foodandspice.com/2012/07/spicy-hummus-indian-style.html,"rinse chickpeas soak 8 hours overnight covered several inches water little yogurt whey lemon juice added. drain rinse, transfer large saucepan. cover several inches fresh water, bring boil, reduce heat mediumlow cover. simmer 1 1 12 hours beans buttery soft. drain.in food processor, combine ingredients process thick, smooth paste. may need add extra olive oil bit water want thinner paste. makes 3 cups, nutrition information based 14 cup serving.",8,"1.0 pinch asafetida, 0.25 teaspoon cayenne, 1.25 cups chickpeas, 0.25 cup chives, 1.0 inch ginger, 0.5 cup parsley, 2.0 cloves garlic, 0.5 teaspoon ground coriander, 0.5 teaspoon ground cumin, 12.0 servings ground pepper, 1.0 juice lemon, 2.0 tablespoons olive oil, 2.0 chilies, 1.0 teaspoon sea salt, 0.25 cup tahini, 1.0 teaspoon turmeric",16,"['food processor', 'saucepan']",2,-0.461144686,1.244107512,0.181067042,-0.147310458,0.103952695,"["" asafetida"", "" cayenne"", "" chickpeas"", "" chives"", ""inch ginger"", "" parsley"", ""cloves garlic"", "" ground coriander"", "" ground cumin"", "" ground "", ""juice lemon"", "" olive oil"", ""chilies"", "" sea "", "" tahini"", "" turmeric""]",5,Italian/Mediterranean,"Spicy Indian-Style Hummus 1.0 pinch asafetida, 0.25 teaspoon cayenne, 1.25 cups chickpeas, 0.25 cup chives, 1.0 inch ginger, 0.5 cup parsley, 2.0 cloves garlic, 0.5 teaspoon ground coriander, 0.5 teaspoon ground cumin, 12.0 servings ground pepper, 1.0 juice lemon, 2.0 tablespoons olive oil, 2.0 chilies, 1.0 teaspoon sea salt, 0.25 cup tahini, 1.0 teaspoon turmeric",3
